github.com/gabriel-vasile/mimetype,https://github.com/gabriel-vasile/mimetype/blob/v1.4.9/LICENSE,MIT
github.com/gin-contrib/cors,https://github.com/gin-contrib/cors/blob/v1.7.6/LICENSE,MIT
github.com/gin-contrib/gzip,https://github.com/gin-contrib/gzip/blob/v1.2.3/LICENSE,MIT
github.com/gin-contrib/secure,https://github.com/gin-contrib/secure/blob/v1.1.2/LICENSE,MIT
github.com/gin-contrib/sse,https://github.com/gin-contrib/sse/blob/v1.1.0/LICENSE,MIT
github.com/gin-gonic/gin,https://github.com/gin-gonic/gin/blob/v1.10.1/LICENSE,MIT
github.com/go-openapi/jsonpointer,https://github.com/go-openapi/jsonpointer/blob/v0.21.1/LICENSE,Apache-2.0
github.com/go-openapi/jsonreference,https://github.com/go-openapi/jsonreference/blob/v0.21.0/LICENSE,Apache-2.0
github.com/go-openapi/spec,https://github.com/go-openapi/spec/blob/v0.21.0/LICENSE,Apache-2.0
github.com/go-openapi/swag,https://github.com/go-openapi/swag/blob/v0.23.1/LICENSE,Apache-2.0
github.com/go-playground/locales,https://github.com/go-playground/locales/blob/v0.14.1/LICENSE,MIT
github.com/go-playground/universal-translator,https://github.com/go-playground/universal-translator/blob/v0.18.1/LICENSE,MIT
github.com/go-playground/validator/v10,https://github.com/go-playground/validator/blob/v10.27.0/LICENSE,MIT
github.com/go-viper/mapstructure/v2,https://github.com/go-viper/mapstructure/blob/v2.4.0/LICENSE,MIT
github.com/goccy/go-json,https://github.com/goccy/go-json/blob/v0.10.5/LICENSE,MIT
github.com/gofrs/flock,https://github.com/gofrs/flock/blob/v0.12.1/LICENSE,BSD-3-Clause
github.com/golang-jwt/jwt/v5,https://github.com/golang-jwt/jwt/blob/v5.2.2/LICENSE,MIT
github.com/google/uuid,https://github.com/google/uuid/blob/v1.6.0/LICENSE,BSD-3-Clause
github.com/hashicorp/errwrap,https://github.com/hashicorp/errwrap/blob/v1.1.0/LICENSE,MPL-2.0
github.com/hashicorp/go-multierror,https://github.com/hashicorp/go-multierror/blob/v1.1.1/LICENSE,MPL-2.0
github.com/hashicorp/golang-lru/v2,https://github.com/hashicorp/golang-lru/blob/v2.0.7/LICENSE,MPL-2.0
github.com/icholy/digest,https://github.com/icholy/digest/blob/v1.1.0/LICENSE,MIT
github.com/imroc/req/v3,https://github.com/imroc/req/blob/v3.54.0/LICENSE,MIT
github.com/jmoiron/sqlx,https://github.com/jmoiron/sqlx/blob/v1.4.0/LICENSE,MIT
github.com/joho/godotenv,https://github.com/joho/godotenv/blob/v1.5.1/LICENCE,MIT
github.com/josharian/intern,https://github.com/josharian/intern/blob/v1.0.0/license.md,MIT
github.com/klauspost/compress,https://github.com/klauspost/compress/blob/v1.18.0/LICENSE,Apache-2.0
github.com/klauspost/compress/internal/snapref,https://github.com/klauspost/compress/blob/v1.18.0/internal/snapref/LICENSE,BSD-3-Clause
github.com/klauspost/compress/zstd/internal/xxhash,https://github.com/klauspost/compress/blob/v1.18.0/zstd/internal/xxhash/LICENSE.txt,MIT
github.com/leodido/go-urn,https://github.com/leodido/go-urn/blob/v1.4.0/LICENSE,MIT
github.com/lmittmann/tint,https://github.com/lmittmann/tint/blob/v1.1.2/LICENSE,MIT
github.com/lucasb-eyer/go-colorful,https://github.com/lucasb-eyer/go-colorful/blob/v1.2.0/LICENSE,MIT
github.com/mailru/easyjson,https://github.com/mailru/easyjson/blob/v0.9.0/LICENSE,MIT
github.com/mattn/go-isatty,https://github.com/mattn/go-isatty/blob/v0.0.20/LICENSE,MIT
github.com/mattn/go-runewidth,https://github.com/mattn/go-runewidth/blob/v0.0.16/LICENSE,MIT
github.com/muesli/ansi,https://github.com/muesli/ansi/blob/276c6243b2f6/LICENSE,MIT
github.com/muesli/cancelreader,https://github.com/muesli/cancelreader/blob/v0.2.2/LICENSE,MIT
github.com/muesli/termenv,https://github.com/muesli/termenv/blob/v0.16.0/LICENSE,MIT
github.com/ncruces/go-sqlite3,https://github.com/ncruces/go-sqlite3/blob/v0.26.3/LICENSE,MIT
github.com/ncruces/julianday,https://github.com/ncruces/julianday/blob/v1.0.0/LICENSE,MIT
github.com/openmined/syftbox,https://github.com/openmined/syftbox/blob/HEAD/LICENSE,Apache-2.0
